Current Player,Current Panel,Current Task,Current Time,Current Value,Current Target,Current Input
6,0,4,29.25149,212,600,Right Trigger
6,0,4,29.26256,217,600,Right Trigger
6,0,4,29.27361,222,600,Right Trigger
6,0,4,29.28482,226,600,Right Trigger
6,0,4,29.29597,231,600,Right Trigger
6,0,4,29.30723,236,600,Right Trigger
6,0,4,29.31841,241,600,Right Trigger
6,0,4,29.32939,246,600,Right Trigger
6,0,4,29.34084,251,600,Right Trigger
6,0,4,29.35153,256,600,Right Trigger
6,0,4,29.3628,260,600,Right Trigger
6,0,4,29.37392,264,600,Right Trigger
6,0,4,29.38519,269,600,Right Trigger
6,0,4,29.39629,273,600,Right Trigger
6,0,4,29.40752,277,600,Right Trigger
6,0,4,29.41853,281,600,Right Trigger
6,0,4,29.42962,285,600,Right Trigger
6,0,4,29.44085,289,600,Right Trigger
6,0,4,29.45194,293,600,Right Trigger
6,0,4,29.46336,297,600,Right Trigger
6,0,4,29.47483,301,600,Right Trigger
6,0,4,29.48537,304,600,Right Trigger
6,0,4,29.49639,308,600,Right Trigger
6,0,4,29.50756,311,600,Right Trigger
6,0,4,29.519,315,600,Right Trigger
6,0,4,29.5299,319,600,Right Trigger
6,0,4,29.5411,323,600,Right Trigger
6,0,4,29.55213,326,600,Right Trigger
6,0,4,29.56331,330,600,Right Trigger
6,0,4,29.57489,334,600,Right Trigger
6,0,4,29.58588,337,600,Right Trigger
6,0,4,29.59729,341,600,Right Trigger
6,0,4,29.60812,344,600,Right Trigger
6,0,4,29.61902,349,600,Right Trigger
6,0,4,29.63004,353,600,Right Trigger
6,0,4,29.64124,358,600,Right Trigger
6,0,4,29.65241,362,600,Right Trigger
6,0,4,29.66356,365,600,Right Trigger
6,0,4,29.67481,369,600,Right Trigger
6,0,4,29.6858,372,600,Right Trigger
6,0,4,29.69693,375,600,Right Trigger
6,0,4,29.70798,378,600,Right Trigger
6,0,4,29.71932,381,600,Right Trigger
6,0,4,29.73041,384,600,Right Trigger
6,0,4,29.74141,386,600,Right Trigger
6,0,4,29.75253,389,600,Right Trigger
6,0,4,29.76371,391,600,Right Trigger
6,0,4,29.77475,394,600,Right Trigger
6,0,4,29.78734,396,600,Right Trigger
6,0,4,29.79716,398,600,Right Trigger
6,0,4,29.80829,401,600,Right Trigger
6,0,4,29.81926,403,600,Right Trigger
6,0,4,29.83049,406,600,Right Trigger
6,0,4,29.84165,408,600,Right Trigger
6,0,4,29.85272,411,600,Right Trigger
6,0,4,29.86391,413,600,Right Trigger
6,0,4,29.87505,415,600,Right Trigger
6,0,4,29.88611,416,600,Right Trigger
6,0,4,29.89755,418,600,Right Trigger
6,0,4,29.90889,420,600,Right Trigger
6,0,4,29.91988,422,600,Right Trigger
6,0,4,29.93096,423,600,Right Trigger
6,0,4,29.94204,425,600,Right Trigger
6,0,4,29.9532,426,600,Right Trigger
6,0,4,29.96436,428,600,Right Trigger
6,0,4,29.97534,430,600,Right Trigger
6,0,4,29.98673,432,600,Right Trigger
6,0,4,29.99768,434,600,Right Trigger
6,0,4,30.00888,435,600,Right Trigger
6,0,4,30.02061,436,600,Right Trigger
6,0,4,30.03101,437,600,Right Trigger
6,0,4,30.04243,438,600,Right Trigger
6,0,4,30.0535,440,600,Right Trigger
6,0,4,30.06448,442,600,Right Trigger
6,0,4,30.07568,443,600,Right Trigger
6,0,4,30.08688,445,600,Right Trigger
6,0,4,30.09787,446,600,Right Trigger
6,0,4,30.12041,447,600,Right Trigger
6,0,4,30.13165,448,600,Right Trigger
6,0,4,30.14237,449,600,Right Trigger
6,0,4,30.1536,451,600,Right Trigger
6,0,4,30.16481,452,600,Right Trigger
6,0,4,30.17596,453,600,Right Trigger
6,0,4,30.18709,454,600,Right Trigger
6,0,4,30.20936,455,600,Right Trigger
6,0,4,30.2202,456,600,Right Trigger
6,0,4,30.23147,457,600,Right Trigger
6,0,4,30.24268,458,600,Right Trigger
6,0,4,30.2538,459,600,Right Trigger
6,0,4,30.26495,460,600,Right Trigger
6,0,4,30.2761,461,600,Right Trigger
6,0,4,30.28777,462,600,Right Trigger
6,0,4,30.30947,463,600,Right Trigger
6,0,4,30.32071,464,600,Right Trigger
6,0,4,30.33189,465,600,Right Trigger
6,0,4,30.34433,467,600,Right Trigger
6,0,4,30.35406,469,600,Right Trigger
6,0,4,30.36524,472,600,Right Trigger
6,0,4,30.37634,474,600,Right Trigger
6,0,4,30.38752,476,600,Right Trigger
6,0,4,30.39872,477,600,Right Trigger
6,0,4,30.4098,479,600,Right Trigger
6,0,4,30.42088,480,600,Right Trigger
6,0,4,30.43215,481,600,Right Trigger
6,0,4,30.44334,483,600,Right Trigger
6,0,4,30.45434,484,600,Right Trigger
6,0,4,30.46574,485,600,Right Trigger
6,0,4,30.47663,486,600,Right Trigger
6,0,4,30.48822,488,600,Right Trigger
6,0,4,30.49873,489,600,Right Trigger
6,0,4,30.50991,490,600,Right Trigger
6,0,4,30.52159,491,600,Right Trigger
6,0,4,30.53232,492,600,Right Trigger
6,0,4,30.54345,494,600,Right Trigger
6,0,4,30.55454,495,600,Right Trigger
6,0,4,30.56559,496,600,Right Trigger
6,0,4,30.57699,498,600,Right Trigger
6,0,4,30.58786,500,600,Right Trigger
6,0,4,30.59911,501,600,Right Trigger
6,0,4,30.6103,503,600,Right Trigger
6,0,4,30.62138,505,600,Right Trigger
6,0,4,30.63224,508,600,Right Trigger
6,0,4,30.64359,511,600,Right Trigger
6,0,4,30.65485,513,600,Right Trigger
6,0,4,30.66601,515,600,Right Trigger
6,0,4,30.67707,517,600,Right Trigger
6,0,4,30.68825,519,600,Right Trigger
6,0,4,30.69923,520,600,Right Trigger
6,0,4,30.71025,522,600,Right Trigger
6,0,4,30.72157,524,600,Right Trigger
6,0,4,30.73265,526,600,Right Trigger
6,0,4,30.74397,527,600,Right Trigger
6,0,4,30.755,528,600,Right Trigger
6,0,4,30.76616,529,600,Right Trigger
6,0,4,30.77729,531,600,Right Trigger
6,0,4,30.7884,532,600,Right Trigger
6,0,4,30.79962,533,600,Right Trigger
6,0,4,30.81099,534,600,Right Trigger
6,0,4,30.82189,535,600,Right Trigger
6,0,4,30.83291,536,600,Right Trigger
6,0,4,30.84422,537,600,Right Trigger
6,0,4,30.85529,538,600,Right Trigger
6,0,4,30.86643,539,600,Right Trigger
6,0,4,30.87763,540,600,Right Trigger
6,0,4,30.88883,541,600,Right Trigger
6,0,4,30.89981,542,600,Right Trigger
6,0,4,30.91083,543,600,Right Trigger
6,0,4,30.93318,544,600,Right Trigger
6,0,4,30.9443,545,600,Right Trigger
6,0,4,30.96666,546,600,Right Trigger
6,0,4,30.9888,547,600,Right Trigger
6,0,4,30.99997,548,600,Right Trigger
6,0,4,31.01119,549,600,Right Trigger
6,0,4,31.03341,550,600,Right Trigger
6,0,4,31.05565,551,600,Right Trigger
6,0,4,31.07812,552,600,Right Trigger
6,0,4,31.08912,553,600,Right Trigger
6,0,4,31.11128,554,600,Right Trigger
6,0,4,31.1227,555,600,Right Trigger
6,0,4,31.13372,556,600,Right Trigger
6,0,4,31.14494,557,600,Right Trigger
6,0,4,31.15602,558,600,Right Trigger
6,0,4,31.1672,559,600,Right Trigger
6,0,4,31.18946,560,600,Right Trigger
6,0,4,31.21179,561,600,Right Trigger
6,0,4,31.22287,562,600,Right Trigger
6,0,4,31.23394,563,600,Right Trigger
6,0,4,31.24602,564,600,Right Trigger
6,0,4,31.26731,565,600,Right Trigger
6,0,4,31.27872,566,600,Right Trigger
6,0,4,31.28966,567,600,Right Trigger
6,0,4,31.31179,568,600,Right Trigger
6,0,4,31.33413,569,600,Right Trigger
6,0,4,31.35659,570,600,Right Trigger
6,0,4,31.36761,571,600,Right Trigger
6,0,4,31.37875,572,600,Right Trigger
6,0,4,31.40105,573,600,Right Trigger
6,0,4,31.4122,574,600,Right Trigger
6,0,4,31.43439,575,600,Right Trigger
6,0,4,31.46779,576,600,Right Trigger
6,0,4,31.47896,577,600,Right Trigger
6,0,4,31.50157,578,600,Right Trigger
6,0,4,31.52356,579,600,Right Trigger
6,0,4,31.53457,580,600,Right Trigger
6,0,4,31.54582,581,600,Right Trigger
6,0,4,31.56822,582,600,Right Trigger
6,0,4,31.61279,583,600,Right Trigger
6,0,4,31.62373,584,600,Right Trigger
6,0,4,31.64609,585,600,Right Trigger
6,0,4,31.65702,587,600,Right Trigger
6,0,4,31.66843,588,600,Right Trigger
6,0,4,31.67969,589,600,Right Trigger
6,0,4,31.71269,590,600,Right Trigger
6,0,4,31.73513,591,600,Right Trigger
6,0,4,31.74624,592,600,Right Trigger
6,0,4,31.76874,593,600,Right Trigger
6,0,4,32.99367,616,600,Right Trigger
6,0,4,33.01598,617,600,Right Trigger
6,0,4,33.28355,616,600,Right Trigger
6,0,4,33.32803,615,600,Right Trigger
6,0,4,33.40573,614,600,Right Trigger
6,0,4,33.42809,613,600,Right Trigger
6,0,4,33.49494,612,600,Right Trigger
6,0,4,33.52858,611,600,Right Trigger
6,0,4,33.56182,610,600,Right Trigger
6,0,4,33.62854,609,600,Right Trigger
6,0,4,33.65102,608,600,Right Trigger
6,0,4,33.68435,607,600,Right Trigger
6,0,4,33.73976,606,600,Right Trigger
6,0,4,33.78457,605,600,Right Trigger
6,0,4,33.81776,604,600,Right Trigger
6,0,4,33.8291,603,600,Right Trigger
6,0,4,33.89579,603,600,Right Trigger
6,0,4,33.92928,602,600,Right Trigger
6,0,4,34.00746,601,600,Right Trigger
6,0,4,34.05298,600,600,Right Trigger
6,0,4,34.09626,599,600,Right Trigger
6,0,4,34.12973,598,600,Right Trigger
6,0,5,36.69131,0,1,Right Trigger
6,0,5,36.70232,1,1,Right Trigger
6,0,6,39.73211,0,2,Right Trigger
6,0,6,40.06619,1,2,Right Trigger
6,0,6,40.07748,2,2,Right Trigger
6,0,7,42.6726,0,3,Right Trigger
6,0,7,42.88416,1,3,Right Trigger
6,0,7,43.19596,2,3,Right Trigger
6,0,7,43.20704,3,3,Right Trigger
6,0,8,46.17004,6,200,Right Trigger
6,0,8,46.18115,7,200,Right Trigger
6,0,8,46.19208,10,200,Right Trigger
6,0,8,46.20339,14,200,Right Trigger
6,0,8,46.21451,18,200,Right Trigger
6,0,8,46.22577,23,200,Right Trigger
6,0,8,46.23739,29,200,Right Trigger
6,0,8,46.24813,34,200,Right Trigger
6,0,8,46.25922,40,200,Right Trigger
6,0,8,46.27025,45,200,Right Trigger
6,0,8,46.28135,51,200,Right Trigger
6,0,8,46.29231,56,200,Right Trigger
6,0,8,46.30366,60,200,Right Trigger
6,0,8,46.31482,65,200,Right Trigger
6,0,8,46.32599,70,200,Right Trigger
6,0,8,46.33669,74,200,Right Trigger
6,0,8,46.34811,79,200,Right Trigger
6,0,8,46.35945,83,200,Right Trigger
6,0,8,46.37047,88,200,Right Trigger
6,0,8,46.38171,92,200,Right Trigger
6,0,8,46.39271,97,200,Right Trigger
6,0,8,46.40375,101,200,Right Trigger
6,0,8,46.41498,106,200,Right Trigger
6,0,8,46.42601,109,200,Right Trigger
6,0,8,46.43743,112,200,Right Trigger
6,0,8,46.44834,114,200,Right Trigger
6,0,8,46.45949,118,200,Right Trigger
6,0,8,46.47053,121,200,Right Trigger
6,0,8,46.48175,125,200,Right Trigger
6,0,8,46.49439,129,200,Right Trigger
6,0,8,46.5041,132,200,Right Trigger
6,0,8,46.51517,137,200,Right Trigger
6,0,8,46.52632,140,200,Right Trigger
6,0,8,46.53733,144,200,Right Trigger
6,0,8,46.54861,146,200,Right Trigger
6,0,8,46.55981,148,200,Right Trigger
6,0,8,46.57098,150,200,Right Trigger
6,0,8,46.58204,151,200,Right Trigger
6,0,8,46.59358,153,200,Right Trigger
6,0,8,46.60431,155,200,Right Trigger
6,0,8,46.61549,157,200,Right Trigger
6,0,8,46.62651,158,200,Right Trigger
6,0,8,46.6378,160,200,Right Trigger
6,0,8,46.65995,162,200,Right Trigger
6,0,8,46.67181,163,200,Right Trigger
6,0,8,46.69358,164,200,Right Trigger
6,0,8,46.70461,165,200,Right Trigger
6,0,8,46.72713,166,200,Right Trigger
6,0,8,46.75033,167,200,Right Trigger
6,0,8,46.86034,168,200,Right Trigger
6,0,8,46.87144,167,200,Right Trigger
6,0,8,46.88273,166,200,Right Trigger
6,0,8,46.89425,164,200,Right Trigger
6,0,8,46.9052,163,200,Right Trigger
6,0,8,46.92762,162,200,Right Trigger
6,0,8,47.02745,161,200,Right Trigger
6,0,8,47.06081,162,200,Right Trigger
6,0,8,47.0943,163,200,Right Trigger
6,0,8,47.12787,164,200,Right Trigger
6,0,8,47.14994,165,200,Right Trigger
6,0,8,47.18375,166,200,Right Trigger
6,0,8,47.20566,167,200,Right Trigger
6,0,8,47.21664,168,200,Right Trigger
6,0,8,47.2392,169,200,Right Trigger
6,0,8,47.27234,170,200,Right Trigger
6,0,8,47.29479,171,200,Right Trigger
6,0,8,47.30585,172,200,Right Trigger
6,0,8,47.32821,173,200,Right Trigger
6,0,8,47.33927,174,200,Right Trigger
6,0,8,47.38405,175,200,Right Trigger
6,0,8,47.40618,176,200,Right Trigger
6,0,8,47.42866,177,200,Right Trigger
6,0,8,47.4509,178,200,Right Trigger
6,0,8,47.49523,179,200,Right Trigger
6,0,8,47.52867,180,200,Right Trigger
6,0,8,47.55087,181,200,Right Trigger
6,0,8,47.61807,182,200,Right Trigger
6,0,8,47.66225,183,200,Right Trigger
6,0,8,47.72902,184,200,Right Trigger
6,0,8,47.79599,185,200,Right Trigger
6,0,8,47.84061,186,200,Right Trigger
6,0,8,47.90738,187,200,Right Trigger
6,0,8,47.94054,188,200,Right Trigger
6,0,8,48.01862,189,200,Right Trigger
6,0,8,48.0856,190,200,Right Trigger
6,0,8,48.20798,191,200,Right Trigger
6,0,8,48.37522,192,200,Right Trigger
6,0,8,48.39751,193,200,Right Trigger
6,0,8,49.17719,218,200,Right Trigger
6,0,8,49.21048,219,200,Right Trigger
6,0,8,49.28866,220,200,Right Trigger
6,0,8,49.37738,221,200,Right Trigger
6,0,8,49.45552,222,200,Right Trigger
6,0,8,49.49987,221,200,Right Trigger
6,0,8,49.52267,220,200,Right Trigger
6,0,8,49.5448,219,200,Right Trigger
6,0,8,49.55585,218,200,Right Trigger
6,0,8,49.57808,217,200,Right Trigger
6,0,8,49.58927,216,200,Right Trigger
6,0,8,49.60056,215,200,Right Trigger
6,0,8,49.62317,214,200,Right Trigger
6,0,8,49.63357,213,200,Right Trigger
6,0,8,49.65594,212,200,Right Trigger
6,0,8,49.6786,211,200,Right Trigger
6,0,8,49.70058,210,200,Right Trigger
6,0,8,49.71161,209,200,Right Trigger
6,0,8,49.73398,208,200,Right Trigger
6,0,8,49.76755,207,200,Right Trigger
6,0,8,49.8119,206,200,Right Trigger
6,0,8,49.83601,205,200,Right Trigger
6,0,8,49.8564,204,200,Right Trigger
6,0,8,49.86769,203,200,Right Trigger
6,0,8,49.93439,203,200,Right Trigger
6,0,8,49.95701,202,200,Right Trigger
6,0,8,49.98993,201,200,Right Trigger
6,0,8,50.03458,200,200,Right Trigger
6,0,8,50.0572,199,200,Right Trigger
6,0,8,50.07936,198,200,Right Trigger
6,0,8,50.1572,197,200,Right Trigger
6,0,8,50.32421,196,200,Right Trigger
6,0,8,50.70382,196,200,Right Trigger
6,0,8,50.71363,197,200,Right Trigger
6,0,8,50.72507,197,200,Right Trigger
6,0,8,50.74742,198,200,Right Trigger
6,0,8,50.78088,199,200,Right Trigger
6,0,8,50.79181,200,200,Right Trigger
6,0,8,50.81436,201,200,Right Trigger
6,0,8,50.83669,202,200,Right Trigger
6,0,8,50.88133,203,200,Right Trigger
6,0,8,51.22636,204,200,Right Trigger
6,0,8,51.23754,203,200,Right Trigger
6,0,8,51.38222,203,200,Right Trigger
6,0,8,51.59379,202,200,Right Trigger
6,0,8,51.61623,203,200,Right Trigger
6,0,8,52.26236,239,200,Right Trigger
6,0,8,52.27354,238,200,Right Trigger
6,0,8,52.29573,237,200,Right Trigger
6,0,8,52.30676,236,200,Right Trigger
6,0,8,52.31803,235,200,Right Trigger
6,0,8,52.34013,234,200,Right Trigger
6,0,8,52.35132,233,200,Right Trigger
6,0,8,52.36255,232,200,Right Trigger
6,0,8,52.37366,231,200,Right Trigger
6,0,8,52.38483,230,200,Right Trigger
6,0,8,52.39609,229,200,Right Trigger
6,0,8,52.41811,228,200,Right Trigger
6,0,8,52.42921,227,200,Right Trigger
6,0,8,52.44038,226,200,Right Trigger
6,0,8,52.45167,225,200,Right Trigger
6,0,8,52.46276,224,200,Right Trigger
6,0,8,52.47386,223,200,Right Trigger
6,0,8,52.48504,222,200,Right Trigger
6,0,8,52.49603,221,200,Right Trigger
6,0,8,52.50739,220,200,Right Trigger
6,0,8,52.52966,219,200,Right Trigger
6,0,8,52.54059,218,200,Right Trigger
6,0,8,52.56305,217,200,Right Trigger
6,0,8,52.57405,216,200,Right Trigger
6,0,8,52.58534,215,200,Right Trigger
6,0,8,52.59639,213,200,Right Trigger
6,0,8,52.6077,212,200,Right Trigger
6,0,8,52.61849,211,200,Right Trigger
6,0,8,52.62968,210,200,Right Trigger
6,0,8,52.65206,209,200,Right Trigger
6,0,8,52.66325,208,200,Right Trigger
6,0,8,52.67427,207,200,Right Trigger
6,0,8,52.68551,206,200,Right Trigger
6,0,8,52.69646,205,200,Right Trigger
6,0,8,52.70764,204,200,Right Trigger
6,0,8,52.7189,203,200,Right Trigger
6,0,8,52.7189,203,200,Right Trigger
6,0,8,52.7411,202,200,Right Trigger
6,0,8,52.77442,201,200,Right Trigger
6,0,8,52.80805,200,200,Right Trigger
6,0,8,52.81888,199,200,Right Trigger
6,0,8,52.85256,198,200,Right Trigger
6,0,8,52.88583,197,200,Right Trigger
6,0,8,52.90827,196,200,Right Trigger
6,0,8,52.94149,195,200,Right Trigger
6,0,8,52.97491,194,200,Right Trigger
6,0,8,52.99733,193,200,Right Trigger
6,0,8,53.01966,192,200,Right Trigger
6,0,8,53.03073,191,200,Right Trigger
6,0,8,53.04189,190,200,Right Trigger
6,0,8,53.06421,189,200,Right Trigger
6,0,8,53.08646,188,200,Right Trigger
6,0,8,53.09743,187,200,Right Trigger
6,0,8,53.34265,181,200,Right Trigger
6,0,8,53.42038,180,200,Right Trigger
6,0,8,53.43146,181,200,Right Trigger
6,0,8,53.46503,180,200,Right Trigger
6,0,8,53.6767,181,200,Right Trigger
6,0,8,53.74366,182,200,Right Trigger
6,0,8,53.82139,183,200,Right Trigger
6,0,8,53.84411,184,200,Right Trigger
6,0,8,53.86606,185,200,Right Trigger
6,0,8,53.9104,186,200,Right Trigger
6,0,8,53.97754,187,200,Right Trigger
6,0,8,54.01103,188,200,Right Trigger
6,0,8,54.11082,189,200,Right Trigger
6,0,8,54.18921,190,200,Right Trigger
6,0,8,54.3673,191,200,Right Trigger
6,0,8,54.5349,190,200,Right Trigger
6,0,8,54.60107,191,200,Right Trigger
6,0,8,54.63464,192,200,Right Trigger
6,0,8,54.67904,193,200,Right Trigger
6,0,8,54.75716,194,200,Right Trigger
6,0,8,54.83542,195,200,Right Trigger
6,0,8,54.89127,196,200,Right Trigger
6,0,8,55.11382,195,200,Right Trigger
6,0,8,55.14714,196,200,Right Trigger
6,0,8,55.15836,197,200,Right Trigger
6,0,8,55.21397,197,200,Right Trigger
6,0,8,55.29175,198,200,Right Trigger
6,0,8,55.45886,199,200,Right Trigger
6,0,9,58.33233,0,4,Right Trigger
6,0,9,58.67773,1,4,Right Trigger
6,0,9,59.1233,2,4,Right Trigger
6,0,9,59.54638,3,4,Right Trigger
6,0,9,59.55767,4,4,Right Trigger
6,0,10,62.39776,0,8,Right Trigger
6,0,10,62.60926,1,8,Right Trigger
6,0,10,62.84318,2,8,Right Trigger
6,0,10,63.0441,3,8,Right Trigger
6,0,10,63.22167,4,8,Right Trigger
6,0,10,63.4557,5,8,Right Trigger
6,0,10,63.65611,6,8,Right Trigger
6,0,10,63.91217,7,8,Right Trigger
6,0,10,63.92344,8,8,Right Trigger
6,0,11,67.93311,1,12,Right Trigger
6,0,11,68.05553,2,12,Right Trigger
6,0,11,68.17808,3,12,Right Trigger
6,0,11,68.31178,4,12,Right Trigger
6,0,11,68.47898,5,12,Right Trigger
6,0,11,68.70301,6,12,Right Trigger
6,0,11,68.8798,7,12,Right Trigger
6,0,11,69.02467,8,12,Right Trigger
6,0,11,69.23638,9,12,Right Trigger
6,0,11,69.5368,10,12,Right Trigger
6,0,11,70.14941,11,12,Right Trigger
6,0,11,70.16068,12,12,Right Trigger
6,0,12,73.15769,29,800,Right Trigger
6,0,12,73.16823,35,800,Right Trigger
6,0,12,73.17926,41,800,Right Trigger
6,0,12,73.19036,48,800,Right Trigger
6,0,12,73.20161,54,800,Right Trigger
6,0,12,73.21281,62,800,Right Trigger
6,0,12,73.22513,71,800,Right Trigger
6,0,12,73.23488,79,800,Right Trigger
6,0,12,73.24589,91,800,Right Trigger
6,0,12,73.25703,103,800,Right Trigger
6,0,12,73.26814,116,800,Right Trigger
6,0,12,73.27956,128,800,Right Trigger
6,0,12,73.29057,141,800,Right Trigger
6,0,12,73.30157,152,800,Right Trigger
6,0,12,73.31299,165,800,Right Trigger
6,0,12,73.32402,177,800,Right Trigger
6,0,12,73.33497,188,800,Right Trigger
6,0,12,73.3469,200,800,Right Trigger
6,0,12,73.35768,210,800,Right Trigger
6,0,12,73.36863,220,800,Right Trigger
6,0,12,73.37975,230,800,Right Trigger
6,0,12,73.39079,240,800,Right Trigger
6,0,12,73.40205,250,800,Right Trigger
6,0,12,73.41332,258,800,Right Trigger
6,0,12,73.42467,266,800,Right Trigger
6,0,12,73.43565,273,800,Right Trigger
6,0,12,73.44678,281,800,Right Trigger
6,0,12,73.45766,289,800,Right Trigger
6,0,12,73.46864,298,800,Right Trigger
6,0,12,73.47987,309,800,Right Trigger
6,0,12,73.49103,319,800,Right Trigger
6,0,12,73.50211,329,800,Right Trigger
6,0,12,73.51322,338,800,Right Trigger
6,0,12,73.52439,347,800,Right Trigger
6,0,12,73.5355,356,800,Right Trigger
6,0,12,73.54663,366,800,Right Trigger
6,0,12,73.55782,375,800,Right Trigger
6,0,12,73.56898,384,800,Right Trigger
6,0,12,73.58021,394,800,Right Trigger
6,0,12,73.59122,404,800,Right Trigger
6,0,12,73.60275,413,800,Right Trigger
6,0,12,73.61377,422,800,Right Trigger
6,0,12,73.62469,429,800,Right Trigger
6,0,12,73.6359,435,800,Right Trigger
6,0,12,73.64732,441,800,Right Trigger
6,0,12,73.65861,447,800,Right Trigger
6,0,12,73.66921,453,800,Right Trigger
6,0,12,73.68028,458,800,Right Trigger
6,0,12,73.69206,464,800,Right Trigger
6,0,12,73.70274,469,800,Right Trigger
6,0,12,73.71422,473,800,Right Trigger
6,0,12,73.72501,477,800,Right Trigger
6,0,12,73.73634,481,800,Right Trigger
6,0,12,73.74718,485,800,Right Trigger
6,0,12,73.75835,489,800,Right Trigger
6,0,12,73.76948,494,800,Right Trigger
6,0,12,73.78089,499,800,Right Trigger
6,0,12,73.79168,503,800,Right Trigger
6,0,12,73.80293,507,800,Right Trigger
6,0,12,73.81365,511,800,Right Trigger
6,0,12,73.82519,514,800,Right Trigger
6,0,12,73.83634,517,800,Right Trigger
6,0,12,73.84749,521,800,Right Trigger
6,0,12,73.85851,525,800,Right Trigger
6,0,12,73.86966,529,800,Right Trigger
6,0,12,73.88103,534,800,Right Trigger
6,0,12,73.89201,538,800,Right Trigger
6,0,12,73.90321,543,800,Right Trigger
6,0,12,73.91426,546,800,Right Trigger
6,0,12,73.92537,550,800,Right Trigger
6,0,12,73.93652,554,800,Right Trigger
6,0,12,73.94777,558,800,Right Trigger
6,0,12,73.95888,562,800,Right Trigger
6,0,12,73.97005,567,800,Right Trigger
6,0,12,73.98609,574,800,Right Trigger
6,0,12,73.99224,577,800,Right Trigger
6,0,12,74.00341,582,800,Right Trigger
6,0,12,74.01444,586,800,Right Trigger
6,0,12,74.02568,590,800,Right Trigger
6,0,12,74.03683,595,800,Right Trigger
6,0,12,74.04811,599,800,Right Trigger
6,0,12,74.05949,603,800,Right Trigger
6,0,12,74.07022,607,800,Right Trigger
6,0,12,74.08127,611,800,Right Trigger
6,0,12,74.09246,616,800,Right Trigger
6,0,12,74.10358,621,800,Right Trigger
6,0,12,74.11488,624,800,Right Trigger
6,0,12,74.12581,628,800,Right Trigger
6,0,12,74.13698,631,800,Right Trigger
6,0,12,74.1481,634,800,Right Trigger
6,0,12,74.15923,638,800,Right Trigger
6,0,12,74.17049,641,800,Right Trigger
6,0,12,74.18148,645,800,Right Trigger
6,0,12,74.19257,649,800,Right Trigger
6,0,12,74.20376,653,800,Right Trigger
6,0,12,74.21487,656,800,Right Trigger
6,0,12,74.22602,660,800,Right Trigger
6,0,12,74.23723,663,800,Right Trigger
6,0,12,74.2485,666,800,Right Trigger
6,0,12,74.2594,669,800,Right Trigger
6,0,12,74.27055,672,800,Right Trigger
6,0,12,74.28176,674,800,Right Trigger
6,0,12,74.29292,677,800,Right Trigger
6,0,12,74.30408,680,800,Right Trigger
6,0,12,74.31515,683,800,Right Trigger
6,0,12,74.32688,687,800,Right Trigger
6,0,12,74.33738,689,800,Right Trigger
6,0,12,74.34863,692,800,Right Trigger
6,0,12,74.35995,695,800,Right Trigger
6,0,12,74.37127,697,800,Right Trigger
6,0,12,74.38189,699,800,Right Trigger
6,0,12,74.39288,702,800,Right Trigger
6,0,12,74.40422,705,800,Right Trigger
6,0,12,74.41537,708,800,Right Trigger
6,0,12,74.42668,712,800,Right Trigger
6,0,12,74.43776,716,800,Right Trigger
6,0,12,74.44927,719,800,Right Trigger
6,0,12,74.45998,722,800,Right Trigger
6,0,12,74.47102,723,800,Right Trigger
6,0,12,74.48222,725,800,Right Trigger
6,0,12,74.49341,727,800,Right Trigger
6,0,12,74.50451,730,800,Right Trigger
6,0,12,74.51569,734,800,Right Trigger
6,0,12,74.52676,738,800,Right Trigger
6,0,12,74.53805,741,800,Right Trigger
6,0,12,74.54895,743,800,Right Trigger
6,0,12,74.56036,745,800,Right Trigger
6,0,12,74.57152,747,800,Right Trigger
6,0,12,74.58257,748,800,Right Trigger
6,0,12,74.59363,750,800,Right Trigger
6,0,12,74.60476,752,800,Right Trigger
6,0,12,74.61592,754,800,Right Trigger
6,0,12,74.62709,756,800,Right Trigger
6,0,12,74.6383,758,800,Right Trigger
6,0,12,74.6494,759,800,Right Trigger
6,0,12,74.66073,760,800,Right Trigger
6,0,12,74.67165,761,800,Right Trigger
6,0,12,74.68302,762,800,Right Trigger
6,0,12,74.69389,764,800,Right Trigger
6,0,12,74.70511,766,800,Right Trigger
6,0,12,74.71643,768,800,Right Trigger
6,0,12,74.7274,770,800,Right Trigger
6,0,12,74.73843,772,800,Right Trigger
6,0,12,74.74955,773,800,Right Trigger
6,0,12,74.77216,774,800,Right Trigger
6,0,12,74.78318,775,800,Right Trigger
6,0,12,74.7942,776,800,Right Trigger
6,0,12,74.80538,778,800,Right Trigger
6,0,12,74.81635,779,800,Right Trigger
6,0,12,74.83887,781,800,Right Trigger
6,0,12,74.86198,782,800,Right Trigger
6,0,12,74.89546,783,800,Right Trigger
6,0,12,74.90549,784,800,Right Trigger
6,0,12,74.92783,785,800,Right Trigger
6,0,12,74.97237,786,800,Right Trigger
6,0,12,74.99477,787,800,Right Trigger
6,0,12,75.00566,788,800,Right Trigger
6,0,12,75.01694,789,800,Right Trigger
6,0,12,76.3643,809,800,Right Trigger
6,0,12,76.40907,810,800,Right Trigger
6,0,12,76.44222,811,800,Right Trigger
6,0,12,76.47588,812,800,Right Trigger
6,0,12,76.53162,813,800,Right Trigger
6,0,12,76.73205,814,800,Right Trigger
6,0,12,76.78809,813,800,Right Trigger
6,0,12,76.83218,812,800,Right Trigger
